Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Divorced,Hybrid,3,Environmental Science,Evening,Bachelor's degree,,High School diploma,High School diploma,Farmer,Mechanic,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,8%,13%,$75,1,0,0
Single,Online,1,Public Health,Daytime,High School diploma,,Bachelor's degree,Master's degree,Social media manager,Entrepreneur,No,No,Yes,No,21,No,,,,,,,,,,,,,9%,14%,$80,1,0,0
Married,In-person,2,Political Science,Evening,Associate's degree,,Master's degree,PhD,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,2.5%,$30,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,2%,$28,1,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,Associate's degree,Artist,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,5%,3%,$26,1,0,0
Single,Online,1,Education,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,No,Yes,No,23,No,,,,,,,,,,,,,6%,2%,$24,1,0,0
Married,In-person,2,Medicine,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,3%,2.5%,$32,1,0,0
Divorced,Hybrid,3,Engineering,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,2%,$29,1,0,0
Single,Online,1,Law,Evening,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5%,3%,$27,1,0,0
Married,In-person,2,Environmental Science,Daytime,Bachelor's degree,,High School diploma,Associate's degree,Artist,Carpenter,No,No,Yes,No,31,No,,,,,,,,,,,,,6%,2%,$23,1,0,0
Divorced,Hybrid,3,History,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,3%,2.5%,$31,1,0,0
Single,Online,1,Mathematics,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,No,Yes,No,29,No,,,,,,,,,,,,,4%,2%,$26,1,0,0
Married,In-person,2,Linguistics,Evening,PhD,,Bachelor's degree,Master's degree,Lawyer,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Marketing,Evening,High school diploma,,Bachelor's degree,Associate's degree,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,0.5%,7%,$45,1,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Professor,Researcher,No,No,Yes,No,30,No,,,,,,,,,,,,,0.2%,8%,$50,1,0,0
Married,In-person,2,Sociology,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Librarian,Architect,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,0.1%,9%,$55,1,0,0
Divorced,Hybrid,3,History,Daytime,Associate's degree,,Bachelor's degree,High school diploma,Historian,Politician,No,No,Yes,No,29,No,,,,,,,,,,,,,0.05%,10%,$60,1,0,0
Single,Online,1,Linguistics,Evening,Master's degree,,PhD,Master's degree,Translator,Writer,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,0.02%,11%,$65,1,0,0
Married,In-person,2,Environmental Science,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Gardener,Farmer,No,No,Yes,No,26,No,,,,,,,,,,,,,0.01%,12%,$70,1,0,0
Divorced,Hybrid,3,Anthropology,Evening,High school diploma,,Bachelor's degree,Associate's degree,Social worker,Firefighter,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,0.005%,13%,$75,1,0,0
Single,Online,1,Mathematics,Daytime,PhD,,Master's degree,PhD,Mathematician,Physicist,No,No,Yes,No,34,No,,,,,,,,,,,,,0.002%,14%,$80,1,0,0
Married,In-person,2,Public Health,Evening,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High School diploma,High School diploma,Artist,Musician,Yes,Yes,No,Yes,35,Yes,,,,,,,,,,,,,2%,7%,$45,1,0,0
Single,Online,1,Medicine,Daytime,High School diploma,,Associate's degree,Associate's degree,Chef,Pilot,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,8%,$50,1,0,0
Married,In-person,2,Law,Evening,Bachelor's degree,,Master's degree,PhD,Professor,Researcher,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,4%,9%,$55,1,0,0
Divorced,Hybrid,3,Sociology,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Social worker,Firefighter,No,No,Yes,No,32,No,,,,,,,,,,,,,5%,10%,$60,1,0,0
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Architect,Construction worker,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,6%,11%,$65,1,0,0
Married,In-person,2,Environmental Science,Daytime,High School diploma,,Associate's degree,Associate's degree,Librarian,Writer,No,No,Yes,No,26,No,,,,,,,,,,,,,7%,12%,$70,1,0,0
Divorced,Hybrid,3,History,Evening,Bachelor's degree,,Master's degree,PhD,Historian,Archaeologist,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,8%,13%,$75,1,0,0
Single,Online,1,Mathematics,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Psychologist,Social worker,No,No,Yes,No,23,No,,,,,,,,,,,,,9%,14%,$80,1,0,0
Married,In-person,2,Physics,Evening,Master's degree,,PhD,Master's degree,Astronomer,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Associate's degree,Bachelor's degree,Lawyer,Professor,No,No,Yes,No,30,No,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High school diploma,High school diploma,Chef,Artist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,3%,$45,1,0,0
Single,Online,1,Education,Daytime,High school diploma,,Bachelor's degree,Master's degree,Librarian,Architect,No,No,Yes,No,24,No,,,,,,,,,,,,,3%,4%,$50,1,0,0
Married,In-person,2,Medicine,Evening,Associate's degree,,Master's degree,PhD,Psychologist,Surgeon,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,5%,$55,1,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,PhD,Master's degree,Historian,Archaeologist,No,No,Yes,No,23,No,,,,,,,,,,,,,4%,3%,$60,1,0,0
Single,Online,1,Engineering,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Accountant,Engineer,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,1%,6%,$65,1,0,0
Married,In-person,2,Law,Daytime,PhD,,Associate's degree,Bachelor's degree,Judge,Lawyer,No,No,Yes,No,31,No,,,,,,,,,,,,,2%,5%,$70,1,0,0
Divorced,Hybrid,3,Environmental Science,Evening,Bachelor's degree,,High school diploma,High school diploma,Biologist,Environmentalist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,3%,$75,1,0,0
Single,Online,1,Marketing,Daytime,Master's degree,,PhD,Master's degree,Marketing manager,Business owner,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,$80,1,0,0
Married,In-person,2,Music,Evening,Associate's degree,,Bachelor's degree,Bachelor's degree,Musician,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,2%,4%,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Lawyer,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,7%,3%,1%,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Professor,Scientist,No,No,Yes,No,30,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Divorced,Hybrid,3,Marketing,Evening,Bachelor's degree,,High School diploma,High School diploma,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Single,Online,1,Education,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Librarian,Architect,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,2%,4%,1,0,0
Married,In-person,2,Sociology,Evening,Master's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,7%,3%,1%,1,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,High School diploma,High School diploma,Chef,Farmer,No,No,Yes,No,23,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Single,Online,1,Engineering,Evening,Associate's degree,,Bachelor's degree,Bachelor's degree,Dentist,Pharmacist,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Married,In-person,2,Communication,Daytime,High School diploma,,Master's degree,PhD,Journalist,Politician,No,No,Yes,No,31,No,,,,,,,,,,,,,4%,2%,4%,1,0,0
Divorced,Hybrid,3,Linguistics,Evening,Bachelor's degree,,PhD,Master's degree,Translator,Writer,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,7%,3%,1%,1,0,0
Single,Online,1,Fine Arts,Daytime,Master's degree,,Bachelor's degree,Bachelor's degree,Fashion designer,Photographer,No,No,Yes,No,27,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Environmental Science,Evening,PhD,,High School diploma,High School diploma,Biologist,Geologist,Yes,Yes,No,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Lawyer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,4%,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,2%,5%,1,0,0
Married,In person,2,Economics,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Chef,Architect,No,No,Yes,No,24,No,,,,,,,,,,,,,2%,1%,6%,1,0,0
Divorced,Hybrid,3,Education,Evening,High school diploma,,Associate's degree,High school diploma,Librarian,Firefighter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,1%,3%,7%,1,0,0
Single,Online,1,Sociology,Daytime,PhD,,Master's degree,PhD,Psychologist,Professor,No,No,Yes,No,23,No,,,,,,,,,,,,,4%,2%,8%,1,0,0
Married,In person,2,History,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Artist,Musician,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3%,1%,9%,1,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,High school diploma,High school diploma,Secretary,Accountant,No,No,Yes,No,21,No,,,,,,,,,,,,,2%,3%,10%,1,0,0
Single,Online,1,Environmental Science,Evening,Master's degree,,PhD,Master's degree,Biologist,Chemist,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,1%,2%,11%,1,0,0
Married,In person,2,Political Science,Daytime,Bachelor's degree,,High school diploma,Bachelor's degree,Social worker,Politician,No,No,Yes,No,26,No,,,,,,,,,,,,,5%,1%,12%,1,0,0
Divorced,Hybrid,3,Mathematics,Evening,High school diploma,,Associate's degree,High school diploma,Mathematician,Statistician,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,6%,3%,13%,1,0,0
Single,Online,1,Physics,Daytime,PhD,,Master's degree,PhD,Astronomer,Physicist,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,2%,14%,1,0,0
Married,In person,2,Chemistry,Evening,Bachelor's degree,,High school diploma,Bachelor's degree,Pharmacist,Veterinarian,Yes,Yes,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Engineer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,3%,1,0,0
Divorced,Online,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,4%,1,0,0
Single,In-person,1,Nursing,Evening,Master's degree,,PhD,PhD,Professor,Lawyer,No,No,Yes,No,24,Yes,,,,,,,,,,,,,2%,5%,5%,1,0,0
Married,Online,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Secretary,Accountant,Yes,Yes,No,Yes,28,No,,,,,,,,,,,,,1%,6%,6%,1,0,0
Divorced,In-person,3,Sociology,Evening,High School diploma,,Bachelor's degree,Master's degree,Artist,Writer,No,No,Yes,No,26,Yes,,,,,,,,,,,,,4%,3%,3%,1,0,0
Single,Online,1,Engineering,Daytime,Associate's degree,,High School diploma,High School diploma,Chef,Pilot,No,No,Yes,No,23,No,,,,,,,,,,,,,3%,4%,4%,1,0,0
Married,In-person,2,Medicine,Evening,Master's degree,,PhD,PhD,Scientist,Professor,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,5%,5%,1,0,0
Divorced,Online,3,Law,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Librarian,Police officer,No,No,Yes,No,29,No,,,,,,,,,,,,,1%,6%,6%,1,0,0
Single,In-person,1,Education,Evening,High School diploma,,Bachelor's degree,Master's degree,Psychologist,Social worker,No,No,Yes,No,21,Yes,,,,,,,,,,,,,4%,3%,3%,1,0,0
Married,Online,2,Environmental Science,Daytime,Associate's degree,,High School diploma,Bachelor's degree,Veterinarian,Architect,Yes,Yes,No,Yes,30,No,,,,,,,,,,,,,3%,4%,4%,1,0,0
Divorced,In-person,3,History,Evening,Bachelor's degree,,Master's degree,PhD,Historian,Politician,No,No,Yes,No,25,Yes,,,,,,,,,,,,,2%,5%,5%,1,0,0
Single,Online,1,Communication,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Journalist,Photographer,No,No,Yes,No,26,No,,,,,,,,,,,,,4%,3%,3%,1,0,0
Married,In-person,2,Music,Evening,Master's degree,,PhD,PhD,Musician,Composer,Yes,Yes,No,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Engineer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,4%,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Lawyer,Professor,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,2%,5%,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Architect,No,No,Yes,No,24,No,,,,,,,,,,,,,2%,1%,6%,1,0,0
Divorced,Hybrid,3,Marketing,Evening,High School diploma,,Bachelor's degree,Associate's degree,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,1%,3%,7%,1,0,0
Single,Online,1,Education,Daytime,PhD,,Master's degree,PhD,Scientist,Researcher,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,2%,8%,1,0,0
Married,In-person,2,Sociology,Evening,Associate's degree,,High School diploma,Bachelor's degree,Librarian,Writer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3%,1%,9%,1,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,PhD,Master's degree,Psychologist,Counselor,No,No,Yes,No,23,No,,,,,,,,,,,,,2%,2%,10%,1,0,0
Single,Online,1,Linguistics,Evening,High School diploma,,Bachelor's degree,Associate's degree,Social Worker,Police Officer,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,1%,3%,11%,1,0,0
Married,In-person,2,Environmental Science,Daytime,Master's degree,,High School diploma,Bachelor's degree,Farmer,Pilot,No,No,Yes,No,26,No,,,,,,,,,,,,,5%,2%,12%,1,0,0
Divorced,Hybrid,3,Political Science,Evening,Associate's degree,,Bachelor's degree,High School diploma,Dentist,Pharmacist,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,6%,3%,13%,1,0,0
Single,Online,1,Mathematics,Daytime,PhD,,Master's degree,PhD,Judge,Lawyer,No,No,Yes,No,33,No,,,,,,,,,,,,,4%,2%,14%,1,0,0
Married,In-person,2,Art History,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Fashion Designer,Chef,Yes,Yes,No,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4.5%,2.2%,$23,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,26,No,,,,,,,,,,,,,3.5%,2.8%,$27,1,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,High School diploma,Artist,Musician,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5.5%,2.3%,$24,1,0,0
Single,Online,1,Education,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Chef,Pilot,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,2%,$20,1,0,0
Married,In-person,2,Medicine,Evening,Master's degree,,PhD,Master's degree,Dentist,Pharmacist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3.5%,2.8%,$27,1,0,0
Divorced,Hybrid,3,History,Daytime,Associate's degree,,High School diploma,High School diploma,Librarian,Writer,No,No,Yes,No,24,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Engineering,Evening,PhD,,Bachelor's degree,Master's degree,Architect,Civil engineer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4.5%,2.2%,$23,1,0,0
Married,In-person,2,Environmental Science,Daytime,Bachelor's degree,,High School diploma,High School diploma,Biologist,Geologist,No,No,Yes,No,28,No,,,,,,,,,,,,,3.5%,2.8%,$27,1,0,0
Divorced,Hybrid,3,Linguistics,Evening,Master's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,5.5%,2.3%,$24,1,0,0
Single,Online,1,Mathematics,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Librarian,Writer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,2%,$20,1,0,0
Married,In-person,2,Physics,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,Master's degree,Nurse,Lawyer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,4%,1,0,0
Single,Online,1,Nursing,Evening,Bachelor's degree,,PhD,Bachelor's degree,Scientist,Engineer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Economics,Daytime,High School diploma,,Master's degree,Bachelor's degree,Artist,Architect,No,No,Yes,No,24,No,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Sociology,Evening,Associate's degree,,Bachelor's degree,PhD,Psychologist,Professor,Yes,Yes,No,Yes,21,Yes,,,,,,,,,,,,,4%,1%,4%,1,0,0
Single,Online,1,History,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Librarian,Police officer,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Linguistics,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Writer,Musician,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Mathematics,Daytime,Associate's degree,,High School diploma,Master's degree,Chef,Pilot,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,4%,1,0,0
