Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Divorced,Hybrid,3,History,Daytime,High School Diploma,Italian,Associate's Degree,Bachelor's Degree,Teacher,Engineer,No,No,Yes,No,26,No,,,,,,,,,,,,,4.5%,2.7%,$24,0,0,0
Single,Online,1,Art,Evening,Master's Degree,Japanese,PhD,PhD,Scientist,Professor,No,No,Yes,No,19,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Environmental Science,Daytime,PhD,Korean,Bachelor's Degree,Master's Degree,Lawyer,Doctor,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,6.5%,3.2%,$26,0,0,0
Divorced,Hybrid,3,Linguistics,Evening,Bachelor's Degree,Mexican,Master's Degree,PhD,Professor,Scientist,No,No,Yes,No,29,No,,,,,,,,,,,,,4.5%,2.7%,$24,0,0,0
Single,Online,1,Mathematics,Daytime,High School Diploma,Russian,Associate's Degree,Bachelor's Degree,Teacher,Engineer,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Physics,Evening,Master,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2.7%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,2.5%,2.6%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,7%,3.5%,2.8%,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,26,No,,,,,,,,,,,,,5%,2.5%,2.6%,0,0,0
Divorced,Hybrid,3,Sociology,Evening,High School diploma,,Bachelor's degree,Master's degree,Artist,Architect,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6%,3%,2.7%,0,0,0
Single,Online,1,Education,Daytime,Associate's degree,,High School diploma,High School diploma,Secretary,Mechanic,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,2.5%,2.6%,0,0,0
Married,In-person,2,Medicine,Evening,Master's degree,,PhD,Master's degree,Psychologist,Professor,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,7%,3.5%,2.8%,0,0,0
Divorced,Hybrid,3,Engineering,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Librarian,Pilot,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,2.5%,2.6%,0,0,0
Single,Online,1,Law,Evening,PhD,,Master's degree,PhD,Lawyer,Judge,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,8%,4%,3%,0,0,0
Married,In-person,2,Environmental Science,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Biologist,Environmentalist,No,No,Yes,No,28,No,,,,,,,,,,,,,7%,3.5%,2.8%,0,0,0
Divorced,Hybrid,3,History,Evening,High School diploma,,Bachelor's degree,Master's degree,Historian,Archaeologist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,6%,3%,2.7%,0,0,0
Single,Online,1,Art,Daytime,Associate's degree,,High School diploma,High School diploma,Artist,Musician,No,No,Yes,No,22,No,,,,,,,,,,,,,5%,2.5%,2.6%,0,0,0
Married,In-person,2,Political Science,Evening,Bachelor's degree,,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,Associate's Degree,,Master's Degree,PhD,Lawyer,Doctor,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,PhD,Bachelor's Degree,Psychologist,Accountant,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,3%,0,0,0
Divorced,Online,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,3.5%,0,0,0
Single,In-person,1,Nursing,Daytime,Master's degree,,PhD,Master's degree,Scientist,Engineer,No,Yes,Yes,Yes,23,Yes,,,,,,,,,,,,,2%,5%,4%,0,0,0
Married,Online,2,Education,Evening,PhD,,Associate's degree,Bachelor's degree,Artist,Lawyer,Yes,No,No,No,27,No,,,,,,,,,,,,,1%,6%,4.5%,0,0,0
Divorced,In-person,3,Economics,Daytime,Bachelor's degree,,High school diploma,High school diploma,Chef,Carpenter,No,Yes,Yes,Yes,30,Yes,,,,,,,,,,,,,2%,7%,5%,0,0,0
Single,Online,1,Sociology,Evening,High school diploma,,Bachelor's degree,Master's degree,Librarian,Professor,Yes,No,No,No,24,No,,,,,,,,,,,,,3%,8%,5.5%,0,0,0
Married,In-person,2,History,Daytime,Associate's degree,,Master's degree,PhD,Psychologist,Psychiatrist,No,Yes,Yes,Yes,26,Yes,,,,,,,,,,,,,4%,9%,6%,0,0,0
Divorced,Online,3,Engineering,Evening,Bachelor's degree,,PhD,Master's degree,Scientist,Engineer,Yes,No,No,No,29,No,,,,,,,,,,,,,5%,10%,6.5%,0,0,0
Single,In-person,1,Mathematics,Daytime,Master's degree,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,Yes,Yes,Yes,31,Yes,,,,,,,,,,,,,6%,11%,7%,0,0,0
Married,Online,2,Literature,Evening,PhD,,High school diploma,High school diploma,Nurse,Police officer,Yes,No,No,No,33,No,,,,,,,,,,,,,7%,12%,7.5%,0,0,0
Divorced,In-person,3,Chemistry,Daytime,Associate's degree,,Bachelor's degree,Master's degree,Engineer,Doctor,No,Yes,Yes,Yes,35,Yes,,,,,,,,,,,,,8%,13%,8%,0,0,0
Single,Online,1,Physics,Evening,High school diploma,,Master's degree,PhD,Scientist,Engineer,Yes,No,No,No,32,No,,,,,,,,,,,,,9%,14%,8.5%,0,0,0
Married,In-person,2,Geography,Daytime,Bachelor's degree,,High school diploma,High school diploma,Chef,Carpenter,No,Yes,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Accountant,Lawyer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,3%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,3.5%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Professor,Engineer,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,2%,5%,4%,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Secretary,Manager,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,3%,3.2%,0,0,0
Divorced,Hybrid,3,Education,Evening,High School diploma,,Associate's degree,High School diploma,Librarian,Carpenter,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,3%,4%,3.6%,0,0,0
Single,Online,1,Sociology,Daytime,PhD,,Bachelor's degree,Master's degree,Artist,Writer,No,No,Yes,No,26,No,,,,,,,,,,,,,2%,5%,4.2%,0,0,0
Married,In-person,2,History,Evening,High School diploma,,Master's degree,Bachelor's degree,Scientist,Architect,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,3%,3.4%,0,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,High School diploma,High School diploma,Chef,Farmer,No,No,Yes,No,29,No,,,,,,,,,,,,,3%,4%,3.8%,0,0,0
Single,Online,1,Mathematics,Evening,Bachelor's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,2%,5%,4.4%,0,0,0
Married,In-person,2,Chemistry,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Economist,Banker,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,3%,3.6%,0,0,0
Divorced,Hybrid,3,Physics,Evening,Associate's degree,,High School diploma,High School diploma,Veterinarian,Pilot,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,3%,4%,3.8%,0,0,0
Single,Online,1,Art History,Daytime,Master's degree,,Bachelor's degree,Master's degree,Dancer,Musician,No,No,Yes,No,33,No,,,,,,,,,,,,,2%,5%,4.2%,0,0,0
Married,In-person,2,Environmental Science,Evening,High School diploma,,Master's degree,Bachelor's degree,Biologist,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,2.5%,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Accountant,Lawyer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2.7%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Teacher,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,2.5%,2.6%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,7%,3.5%,2.8%,0,0,0
Married,In-person,2,Education,Daytime,PhD,,Bachelor's degree,Master's degree,Artist,Writer,No,No,Yes,No,28,No,,,,,,,,,,,,,5.5%,2.8%,2.9%,0,0,0
Divorced,Hybrid,3,Economics,Evening,Bachelor's degree,,High school diploma,Associate's degree,Chef,Pilot,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,6.5%,3.2%,3%,0,0,0
Single,Online,1,Medicine,Daytime,High school diploma,,Master's degree,PhD,Dentist,Surgeon,No,No,Yes,No,23,No,,,,,,,,,,,,,8%,3.8%,3.2%,0,0,0
Married,In-person,2,Law,Evening,Associate's degree,,Bachelor's degree,Bachelor's degree,Lawyer,Judge,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5.8%,3%,3.1%,0,0,0
Divorced,Hybrid,3,Engineering,Daytime,Bachelor's degree,,High school diploma,High school diploma,Engineer,Scientist,No,No,Yes,No,29,No,,,,,,,,,,,,,6.2%,3.3%,3.3%,0,0,0
Single,Online,1,Art,Evening,Master's degree,,PhD,Master's degree,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,7%,3.5%,3.4%,0,0,0
Married,In-person,2,Sociology,Daytime,PhD,,Bachelor's degree,Master's degree,Teacher,Professor,No,No,Yes,No,30,No,,,,,,,,,,,,,6%,3%,3.5%,0,0,0
Divorced,Hybrid,3,History,Evening,Bachelor's degree,,High school diploma,Associate's degree,Librarian,Historian,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,6.5%,3.2%,3.6%,0,0,0
Single,Online,1,Mathematics,Daytime,High school diploma,,Master's degree,PhD,Mathematician,Physicist,No,No,Yes,No,25,No,,,,,,,,,,,,,8%,3.8%,3.7%,0,0,0
Married,In-person,2,Geography,Evening,Associate's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,1%,4%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Lawyer,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,2%,5%,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Architect,No,No,Yes,No,24,No,,,,,,,,,,,,,2%,1%,6%,0,0,0
Divorced,Hybrid,3,Marketing,Evening,High School diploma,,Associate's degree,High School diploma,Artist,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,1%,3%,7%,0,0,0
Single,Online,1,Education,Daytime,PhD,,Bachelor's degree,Master's degree,Scientist,Professor,No,No,Yes,No,30,No,,,,,,,,,,,,,7%,2%,8%,0,0,0
Married,In-person,2,Sociology,Evening,Master's degree,,High School diploma,PhD,Librarian,Psychologist,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,8%,3%,9%,0,0,0
Divorced,Hybrid,3,History,Daytime,Associate's degree,,Master's degree,Bachelor's degree,Historian,Journalist,No,No,Yes,No,23,No,,,,,,,,,,,,,9%,1%,10%,0,0,0
Single,Online,1,Linguistics,Evening,Bachelor's degree,,PhD,Master's degree,Writer,Musician,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,10%,2%,11%,0,0,0
Married,In-person,2,Anthropology,Daytime,High School diploma,,Bachelor's degree,High School diploma,Athlete,Firefighter,No,No,Yes,No,26,No,,,,,,,,,,,,,11%,3%,12%,0,0,0
Divorced,Hybrid,3,Environmental Science,Evening,Associate's degree,,High School diploma,Bachelor's degree,Gardener,Mechanic,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,12%,1%,13%,0,0,0
Single,Online,1,Political Science,Daytime,PhD,,Master's degree,PhD,Politician,Diplomat,No,No,Yes,No,32,No,,,,,,,,,,,,,13%,2%,14%,0,0,0
Married,In-person,2,Public Health,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Social Worker,Police officer,Yes,Yes,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,3%,2.2%,$30,0,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,24,No,,,,,,,,,,,,,4.5%,2.8%,$28,0,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,Associate's degree,Artist,Carpenter,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,5.5%,3.2%,$26,0,0,0
Single,Online,1,Education,Daytime,High School diploma,,Associate's degree,High School diploma,Librarian,Chef,No,No,Yes,No,23,No,,,,,,,,,,,,,6.5%,3.5%,$24,0,0,0
Married,In-person,2,History,Evening,Master's degree,,PhD,Bachelor's degree,Psychologist,Social worker,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,3.5%,2.3%,$32,0,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Associate's degree,,Bachelor's degree,High School diploma,Translator,Electrician,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,2.5%,$28,0,0,0
Single,Online,1,Environmental Science,Evening,Bachelor's degree,,Master's degree,PhD,Biologist,Chemist,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,2.5%,1.8%,$35,0,0,0
Married,In-person,2,Mathematics,Daytime,High School diploma,,PhD,Master's degree,Mathematician,Statistician,No,No,Yes,No,26,No,,,,,,,,,,,,,3%,2%,$30,0,0,0
Divorced,Hybrid,3,Physics,Evening,Associate's degree,,High School diploma,High School diploma,Astronomer,Pilot,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,4.5%,2.8%,$28,0,0,0
Single,Online,1,Medicine,Daytime,Master's degree,,PhD,Master's degree,Surgeon,Dentist,No,No,Yes,No,30,No,,,,,,,,,,,,,2.5%,1.8%,$35,0,0,0
Married,In-person,2,Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,3%,4%,$30,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,2%,5%,$35,0,0,0
Married,In-person,2,Economics,Daytime,PhD,,Associate's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,27,No,,,,,,,,,,,,,1%,6%,$40,0,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High School diploma,High School diploma,Artist,Musician,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,4%,3%,$45,0,0,0
Single,Online,1,Education,Daytime,High School diploma,,Bachelor's degree,Master's degree,Teacher,Professor,No,No,Yes,No,21,No,,,,,,,,,,,,,3%,4%,$50,0,0,0
Married,In-person,2,Medicine,Evening,Associate's degree,,Master's degree,PhD,Doctor,Scientist,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,2%,5%,$55,0,0,0
Divorced,Hybrid,3,Engineering,Daytime,Bachelor's degree,,PhD,Master's degree,Engineer,Architect,No,No,Yes,No,28,No,,,,,,,,,,,,,1%,6%,$60,0,0,0
Single,Online,1,Law,Evening,Master's degree,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,4%,3%,$65,0,0,0
Married,In-person,2,Environmental Science,Daytime,High School diploma,,PhD,Master's degree,Scientist,Engineer,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,$70,0,0,0
Divorced,Hybrid,3,History,Evening,Associate's degree,,Bachelor's degree,Bachelor's degree,Teacher,Professor,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,2%,5%,$75,0,0,0
Single,Online,1,Mathematics,Daytime,PhD,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,32,No,,,,,,,,,,,,,1%,6%,$80,0,0,0
Married,In-person,2,Linguistics,Evening,Bachelor's degree,,Master's degree,PhD,Linguist,Translator,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,4%,2%,4%,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Lawyer,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,7%,3%,1%,0,0,0
Married,In-person,2,Education,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Architect,No,No,Yes,No,28,No,,,,,,,,,,,,,5%,2%,3%,0,0,0
Divorced,Hybrid,3,Economics,Evening,High School diploma,,Bachelor's degree,Master's degree,Artist,Musician,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,6%,3%,2%,0,0,0
Single,Online,1,Medicine,Daytime,PhD,,Master's degree,PhD,Scientist,Professor,No,No,Yes,No,24,No,,,,,,,,,,,,,8%,4%,1%,0,0,0
Married,In-person,2,Law,Evening,Bachelor's degree,,PhD,Master's degree,Lawyer,Judge,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,7%,3%,2%,0,0,0
Divorced,Hybrid,3,Engineering,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Engineer,Architect,No,No,Yes,No,29,No,,,,,,,,,,,,,6%,2%,4%,0,0,0
Single,Online,1,Computer Science,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,21,Yes,,,,,,,,,,,,,9%,5%,1%,0,0,0
Married,In-person,2,Business Administration,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Teacher,Accountant,No,No,Yes,No,27,No,,,,,,,,,,,,,8%,4%,2%,0,0,0
Divorced,Hybrid,3,Psychology,Evening,Associate's degree,,Bachelor's degree,Master's degree,Nurse,Police officer,Yes,Yes,No,Yes,31,Yes,,,,,,,,,,,,,7%,3%,3%,0,0,0
Single,Online,1,Nursing,Daytime,PhD,,Master's degree,PhD,Lawyer,Engineer,No,No,Yes,No,23,No,,,,,,,,,,,,,10%,6%,1%,0,0,0
Married,In-person,2,Education,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Architect,Yes,Yes,No,Yes,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,7%,2.8%,$28,0,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,26,No,,,,,,,,,,,,,5%,2.5%,$24,0,0,0
Divorced,Hybrid,3,Marketing,Evening,Bachelor's degree,,High School diploma,High School diploma,Chef,Carpenter,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6%,3%,$26,0,0,0
Single,Online,1,Education,Daytime,High School diploma,,Associate's degree,Bachelor's degree,Artist,Musician,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,2%,$23,0,0,0
Married,In-person,2,Sociology,Evening,Master's degree,,PhD,Master's degree,Psychologist,Social worker,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,5%,2.5%,$27,0,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,High School diploma,High School diploma,Librarian,Writer,No,No,Yes,No,23,No,,,,,,,,,,,,,6%,3%,$25,0,0,0
Single,Online,1,Linguistics,Evening,Associate's degree,,Bachelor's degree,Master's degree,Architect,Interior designer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,7%,2.8%,$29,0,0,0
Married,In-person,2,Anthropology,Daytime,High School diploma,,Master's degree,PhD,Biologist,Chemist,No,No,Yes,No,28,No,,,,,,,,,,,,,5%,2.5%,$26,0,0,0
Divorced,Hybrid,3,Environmental Science,Evening,Bachelor's degree,,PhD,Master's degree,Geologist,Astronomer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,6%,3%,$27,0,0,0
Single,Online,1,Political Science,Daytime,Master's degree,,Bachelor's degree,Master's degree,Economist,Banker,No,No,Yes,No,23,No,,,,,,,,,,,,,7%,2.8%,$30,0,0,0
Married,In-person,2,Public Health,Evening,PhD,,High,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,0,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,0,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,6%,2.5%,$22,0,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,8%,3.5%,$28,0,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Artist,Lawyer,No,No,Yes,No,27,No,,,,,,,,,,,,,6%,2.8%,$24,0,0,0
Divorced,Hybrid,3,Education,Evening,High School diploma,,Bachelor's degree,Master's degree,Professor,Architect,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,7%,3%,$26,0,0,0
Single,Online,1,Medicine,Daytime,PhD,,Master's degree,PhD,Doctor,Scientist,No,No,Yes,No,24,No,,,,,,,,,,,,,9%,3.8%,$30,0,0,0
Married,In-person,2,Law,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Businessman,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,7%,3.2%,$26,0,0,0
